parameter_id,IMPC_CSD_070_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dnajc5b
gene_accession_id,MGI:1913576
pvalue,1.463112
parameter_name,Lower teeth appearance
analysis_id,b1789q9140c5h89
