gene_symbol,Frmpd1
pvalue,0.3910937
gene_accession_id,MGI:2446274
parameter_id,MGP_IMM_026_001
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
analysis_id,80q6806t4934w5q
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
