parameter_id,HMGULA_CBC_005_001
parameter_name,Creatinine
mouse_life_stage,Early adult
pvalue,0.122573
analysis_id,s0so039047eq823
gene_accession_id,MGI:1920638
mouse_strain,C57BL
gene_symbol,Bpifa3
