gene_accession_id,MGI:1916222
gene_symbol,Tatdn3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_020_001
pvalue,0.5960652
parameter_name,Distance travelled - total
analysis_id,7dd18312pt5l5zq
