parameter_id,MGP_PBI_012_001
pvalue,0.4468607
gene_symbol,Ufc1
mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
gene_accession_id,MGI:1913405
mouse_strain,C57BL
analysis_id,141wj4qm585321o
