parameter_id,MGP_PBI_019_001
mouse_life_stage,Early adult
pvalue,0.7896867
analysis_id,ihu79l2kfi89gm3
gene_accession_id,MGI:1274787
parameter_name,Neutrophil percentage
mouse_strain,C57BL
gene_symbol,Trdmt1
