parameter_id,IMPC_HEM_035_001
gene_symbol,Ints7
pvalue,0.1961545
mouse_strain,C57BL
parameter_name,Eosinophil differential count
analysis_id,6vp73c84832a41l
mouse_life_stage,E9.5
gene_accession_id,MGI:1924315
