mouse_strain,C57BL
mouse_life_stage,E18.5
analysis_id,t47o376291ace45
gene_symbol,Lpgat1
parameter_name,Anophthalmia
parameter_id,IMPC_GEO_048_002
pvalue,0.6803782
gene_accession_id,MGI:2446186
