parameter_id,IMPC_CBC_013_001
gene_accession_id,MGI:2385156
pvalue,0.8953943
parameter_name,Alanine aminotransferase
analysis_id,yjyaxbifws454s9
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Sdcbp2
