mouse_life_stage,Early adult
analysis_id,1bhgeq49hq63wlw
gene_accession_id,MGI:1914050
parameter_name,Pupil Dilation
parameter_id,IMPC_EYE_013_001
mouse_strain,C57BL
pvalue,0.9286564
gene_symbol,Trp53rkb
