parameter_id,MGP_PBI_032_001
analysis_id,h039sl3m4tp781t
gene_symbol,Lime1
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,CD4+ KLRG1+ alpha beta T cell number
pvalue,0.7167388
gene_accession_id,MGI:1919949
