mouse_life_stage,E12.5
parameter_id,JAX_OFD_022_001
mouse_strain,C57BL
analysis_id,5y94ew84l3b358n
parameter_name,Percentage center time
pvalue,0.07271922
gene_accession_id,MGI:99501
gene_symbol,Fgb
