mouse_life_stage,Late adult
pvalue,0.8304378
parameter_name,Phosphorus
gene_symbol,Frmpd1
parameter_id,IMPC_CBC_010_001
mouse_strain,C57BL
gene_accession_id,MGI:2446274
analysis_id,x51pgzi6022jzg4
