gene_symbol,Slc30a4
parameter_name,Total cholesterol
gene_accession_id,MGI:1345282
mouse_life_stage,Middle aged adult
pvalue,1.357351
mouse_strain,C57BL
analysis_id,4e3o58023u9h128
parameter_id,HMGULA_CBC_015_001
