parameter_name,Number of rears - total
analysis_id,2x7u21y44e8ot6w
pvalue,0.6918172
mouse_strain,C57BL
gene_symbol,Nemp2
gene_accession_id,MGI:2444113
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_021_001
