mouse_life_stage,Late adult
pvalue,0.3911265
mouse_strain,C57BL
parameter_id,IMPC_CBC_011_001
gene_symbol,Secisbp2l
parameter_name,Iron
analysis_id,j5j7t48opmud18e
gene_accession_id,MGI:1917604
