parameter_id,IMPC_CSD_016_001
mouse_life_stage,E12.5
parameter_name,Coat - hair texture / appearance - abdomen
mouse_strain,C57BL
pvalue,0.7369808
gene_accession_id,MGI:97838
analysis_id,69b8konqu11q2gv
gene_symbol,Eprs1
