mouse_life_stage,E18.5
gene_symbol,Col11a1
gene_accession_id,MGI:88446
analysis_id,w1723z56df6i4l8
pvalue,0.7130738
parameter_name,White blood cell-count
mouse_strain,C57BL
parameter_id,M-G-P_016_001_001
