parameter_id,JAX_OFD_017_001
mouse_strain,C57BL
analysis_id,6733v0509fi7437
gene_symbol,Trpa1
gene_accession_id,MGI:3522699
parameter_name,Center average speed
mouse_life_stage,Early adult
pvalue,0.215597
