mouse_strain,C57BL
parameter_name,KLRG1+ mature NK cell number
mouse_life_stage,Early adult
gene_symbol,Dmap1
analysis_id,qw895136oyz7640
gene_accession_id,MGI:1913483
pvalue,0.798078
parameter_id,MGP_PBI_031_001
