mouse_life_stage,E9.5
gene_accession_id,MGI:1924315
pvalue,0.9261435
parameter_name,CD8 CD44+CD62L- T cells
parameter_id,IMPC_IMM_032_001
gene_symbol,Ints7
mouse_strain,C57BL
analysis_id,11r8373ht8c0893
