parameter_id,IMPC_CSD_078_001
gene_accession_id,MGI:1914672
analysis_id,52r52es52686451
parameter_name,Vocalization
gene_symbol,Dhdds
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.7272488
