parameter_id,IMPC_CBC_016_001
gene_symbol,Car13
pvalue,0.2136257
parameter_name,HDL-cholesterol
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,b20mf43idvcrhhv
gene_accession_id,MGI:1931322
