parameter_id,IMPC_CBC_013_001
parameter_name,Alanine aminotransferase
pvalue,0.09774774
mouse_strain,C57BL
analysis_id,82n7m40i0495jl5
gene_accession_id,MGI:99501
gene_symbol,Fgb
mouse_life_stage,E12.5
