mouse_life_stage,Late adult
analysis_id,db28ggp9654p4ku
gene_symbol,Hpca
parameter_name,HR
mouse_strain,C57BL
parameter_id,IMPC_ECG_002_001
pvalue,0.1076802
gene_accession_id,MGI:1336200
