parameter_id,MGP_MLN_067_001
gene_accession_id,MGI:1913483
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Dmap1
pvalue,0.908966
analysis_id,8575i2lku6s57m1
