parameter_id,IMPC_HEM_030_001
mouse_life_stage,Early adult
parameter_name,Neutrophil cell count
pvalue,0.6179351
analysis_id,41k99lf9m5t1o5l
mouse_strain,C57BL
gene_symbol,Atf3
gene_accession_id,MGI:109384
