gene_symbol,Slc17a9
parameter_name,Corneal vascularization
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
pvalue,0.3989566
parameter_id,IMPC_EYE_009_001
mouse_strain,C57BL
analysis_id,5ta8n53799uvlt1
