mouse_strain,C57BL
analysis_id,8mz932ddcp04y4x
gene_accession_id,MGI:3026886
parameter_name,Body position
pvalue,0.6216044
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_001
gene_symbol,Cdin1
