mouse_strain,C57BL
parameter_name,CV
gene_symbol,Ntmt2
pvalue,0.3065129
analysis_id,7llraam7552p8vo
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_003_001
gene_accession_id,MGI:2685053
