parameter_id,IMPC_EYE_026_001
parameter_name,Retinal Blood Vessels Pattern
gene_accession_id,MGI:95457
analysis_id,k5r6k460739kym3
pvalue,0.7804399
gene_symbol,Mecom
mouse_strain,C57BL
mouse_life_stage,E12.5
