mouse_strain,C57BL
analysis_id,6781xd4k803u4js
parameter_id,IMPC_DXA_010_001
mouse_life_stage,Early adult
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
pvalue,0.5386561
parameter_name,Bone Area
