parameter_id,JAX_OFD_021_001
parameter_name,Number of rears - total
pvalue,0.3648922
gene_accession_id,MGI:1922745
mouse_strain,C57BL
analysis_id,bvqn16mb9u2cn6x
mouse_life_stage,Early adult
gene_symbol,Morn5
