parameter_id,JAXLA_CSD_041_002
pvalue,0.5661426
mouse_life_stage,Early adult
gene_accession_id,MGI:1919137
analysis_id,21nbprce2dh3424
gene_symbol,Ppm1j
parameter_name,Hindpaw - size
mouse_strain,C57BL
