mouse_strain,C57BL
pvalue,0.1084394
parameter_name,Total ab T cells - % of CD45+
analysis_id,w9lj20i29rhyg7n
mouse_life_stage,Early adult
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
parameter_id,MGP_IMM_070_001
