parameter_id,IMPC_CSD_047_001
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
analysis_id,oms264mun5jx296
pvalue,0.8768646
parameter_name,Hindlimb digit - size
