mouse_strain,C57BL
parameter_name,DN CD25- NKT cells
mouse_life_stage,Early adult
gene_symbol,Hspa5
pvalue,0.9003739
analysis_id,f9crt7p035b5tl6
parameter_id,IMPC_IMM_025_001
gene_accession_id,MGI:95835
