pvalue,0.566402
gene_accession_id,MGI:1914515
analysis_id,o34i9m516566875
parameter_name,DN CD44+CD62L+ NKT cells
parameter_id,IMPC_IMM_047_001
mouse_strain,C57BL
gene_symbol,Slc39a10
mouse_life_stage,E9.5
