parameter_id,IMPC_HEM_038_001
mouse_strain,C57BL
analysis_id,t636z6584qy62y3
gene_accession_id,MGI:97838
gene_symbol,Eprs1
pvalue,0.5433889
parameter_name,Basophil differential count
mouse_life_stage,E9.5
