parameter_id,IMPC_CBC_004_001
analysis_id,8ua247847oyf2w3
mouse_life_stage,E9.5
mouse_strain,C57BL
pvalue,0.4949853
gene_accession_id,MGI:1328306
gene_symbol,Orc2
parameter_name,Urea (Blood Urea Nitrogen - BUN)
