mouse_life_stage,E18.5
analysis_id,urf279lsj058v8n
parameter_name,Prepulse inhibition - PP4
pvalue,0.4673085
parameter_id,ESLIM_011_001_704
gene_symbol,Ola1
mouse_strain,C57BL
gene_accession_id,MGI:1914309
