mouse_life_stage,E9.5
gene_symbol,Hspa5
parameter_id,IMPC_GRS_009_001
gene_accession_id,MGI:95835
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,81d24377462su16
mouse_strain,C57BL
pvalue,0.818166
