mouse_life_stage,Middle aged adult
pvalue,0.6683307
gene_symbol,Hpca
gene_accession_id,MGI:1336200
parameter_name,Fusion of vertebrae
analysis_id,67d495hf0lh005j
parameter_id,M-G-P_006_001_026
mouse_strain,C57BL
