parameter_id,JAX_OFD_022_001
parameter_name,Percentage center time
mouse_life_stage,E18.5
pvalue,0.3085569
analysis_id,94qa8t99h66n904
gene_symbol,Lpgat1
mouse_strain,C57BL
gene_accession_id,MGI:2446186
