mouse_strain,C54BL
parameter_id,JAX_OFD_016_001
parameter_name,Center permanence time
gene_accession_id,MGI:1916043
gene_symbol,Rab3gap2
mouse_life_stage,Early adult
analysis_id,1503qcm0yn6d2mp
pvalue,0.8749506
