parameter_id,IMPC_XRY_007_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.9610812
analysis_id,22ykjhj5t67t950
gene_accession_id,MGI:1336200
gene_symbol,Hpca
parameter_name,Clavicle
