parameter_id,M-G-P_005_001_004
mouse_strain,C57BL
gene_accession_id,MGI:2448481
mouse_life_stage,Early adult
parameter_name,Bone Mineral Density (excluding skull)
gene_symbol,Mgst2
analysis_id,m9172tixtm38mmz
pvalue,0.7097182
