parameter_id,HMGULA_CBC_018_001
pvalue,2.080974e-06
analysis_id,4o1ed8xz9yh0071
parameter_name,Glucose
mouse_strain,C57BL
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
mouse_life_stage,Late adult
