pvalue,0.4425625
parameter_id,MGP_MLN_093_001
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
mouse_life_stage,E12.5
parameter_name,KLRG1+ NK cells - % of CD45+
mouse_strain,C57BL
analysis_id,148ejx32dqdr553
