parameter_id,IMPC_IMM_005_002
mouse_strain,C57BL
analysis_id,90kfd1o235dzcr4
mouse_life_stage,Early adult
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
pvalue,0.06218027
