mouse_strain,C57BL
parameter_id,MGP_IMM_112_001
analysis_id,4ti019s049h6cs8
gene_accession_id,MGI:2441730
mouse_life_stage,Early adult
gene_symbol,Tbl1xr1
pvalue,0.1388558
parameter_name,Follicular B cells - % of CD45+
