gene_accession_id,MGI:1918025
gene_symbol,Zmynd8
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,MGP_MLN_033_001
pvalue,0.3662227
parameter_name,Resting NK cells - % of NK cells
analysis_id,382436wx8vv1b8e
