parameter_id,IMPC_CBC_058_001
parameter_name,Cholesterol ratio
gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_strain,C57BL
analysis_id,0lg4w9kot3zwa38
pvalue,0.7047821
mouse_life_stage,Late adult
