parameter_id,MGP_IMM_026_001
gene_symbol,Usp37
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.874805
analysis_id,7gtnb396r8t8a3s
gene_accession_id,MGI:2442483
