parameter_id,MGP_PBI_018_001
parameter_name,Ly6Clow monocyte percentage
mouse_life_stage,Early adult
gene_symbol,Rab13
gene_accession_id,MGI:1927232
mouse_strain,C57BL
analysis_id,11515lc9i5c4164
pvalue,0.5075601
