parameter_id,IMPC_EYE_004_001
pvalue,0.3142942
mouse_strain,C57BL
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
parameter_name,Eyelid morphology
analysis_id,171b9ca9684783w
mouse_life_stage,E12.5
