parameter_id,MGP_IMM_020_001
parameter_name,Effector gd T cells - % of gd T cells
mouse_strain,C57BL
pvalue,0.7634494
gene_symbol,Psd4
gene_accession_id,MGI:2674093
analysis_id,q2qlic808268um7
mouse_life_stage,Early adult
