gene_symbol,Nucks1
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_OFD_013_001
parameter_name,Periphery average speed
analysis_id,8604rbsb8w9d2d6
gene_accession_id,MGI:1934811
pvalue,0.5986809
