mouse_life_stage,E9.5
parameter_id,ESLIM_011_001_704
analysis_id,w062w581t13zknx
gene_symbol,Wars2
gene_accession_id,MGI:1917810
parameter_name,Prepulse inhibition - PP4
mouse_strain,C57BL
pvalue,0.1223378
