gene_symbol,Slc30a4
parameter_id,IMPC_GEL_006_001
analysis_id,15lgvlkvbww3h7g
pvalue,0.3512935
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
parameter_name,Pericardium Morphology
mouse_strain,C57BL
