gene_symbol,Tiprl
parameter_name,Coat - hair distribution - head
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_012_001
analysis_id,fqk40qp647hlc39
gene_accession_id,MGI:1915087
mouse_strain,C57BL
pvalue,0.7764921
