parameter_id,MGP_PBI_002_001
analysis_id,o48e1db27ms3n04
parameter_name,Alpha beta T cell percentage
pvalue,0.4192536
mouse_strain,C57BL
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_life_stage,Early adult
