parameter_id,IMPC_IMM_073_001
pvalue,0.4307654
gene_accession_id,MGI:1927232
gene_symbol,Rab13
mouse_life_stage,Early adult
parameter_name,cDCs CD11b Type
mouse_strain,C57BL
analysis_id,u2p0g41u53yxevq
