parameter_id,MGP_MLN_076_001
gene_accession_id,MGI:1338022
gene_symbol,Opn3
parameter_name,Naive CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,7ul3mb64a7730vg
pvalue,0.5506273
